Link,Title,Authors,Contributors,ISBN/UID,Format,Read Status,Date Added,Last Date Read,Dates Read,Read Count,Moods,Pace,Character- or Plot-Driven?,Strong Character Development?,Loveable Characters?,Diverse Characters?,Flawed Characters?,Star Rating,Review,Content Warnings,Content Warning Description,Tags,Owned?
https://app.thestorygraph.com/books/c906e464-dc41-4f82-9601-77d9f3717994,Pachinko,Min Jin Lee,,9.78E+12,digital,read,9/15/2022,9/24/2022,2022/09/19-2022/09/24,1,"challenging, emotional, reflective, sad",slow,A mix,Yes,Yes,Yes,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/c92e68e6-10e4-4ce6-9af1-37af8ba7700d,Daisy Jones & The Six,Taylor Jenkins Reid,,9.78E+12,hardcover,read,6/6/2022,6/7/2022,2022/06/06-2022/06/07,1,"challenging, emotional, hopeful, reflective",medium,Character,Yes,Yes,No,Yes,3.75,,,,,No
https://app.thestorygraph.com/books/c9ca5bdd-30da-48ad-a0c9-3c9ac03a297a,Fourth Wing,Rebecca Yarros,,9.78E+12,hardcover,read,5/10/2023,5/16/2023,2023/05/14-2023/05/16,1,"adventurous, dark, emotional, mysterious",medium,A mix,Yes,Yes,No,Yes,4,,,,,No
https://app.thestorygraph.com/books/ca07b067-8c64-4b8e-985c-52efc4b94f3e,Gideon the Ninth,Tamsyn Muir,,9.78E+12,hardcover,read,11/19/2022,11/21/2022,2022/11/18-2022/11/21,1,"adventurous, dark, mysterious",medium,A mix,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/ca270e20-383a-46e6-b54b-f90956286937,Starsight,Brandon Sanderson,,9.78E+12,paperback,to-read,12/27/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/ca350bc6-657e-4022-a6e4-47ea884148a0,Wicked Fox,Kat Cho,,9.78E+12,hardcover,read,5/10/2023,5/11/2023,2023/05/09-2023/05/11,1,"adventurous, emotional, mysterious",medium,A mix,Yes,N/A,N/A,N/A,2,,,,,Yes
https://app.thestorygraph.com/books/cb03158e-4773-4802-a35f-d39e1f5ab520,The Library Book,Susan Orlean,,9.78E+12,hardcover,read,3/1/2023,3/28/2023,2023/03/26-2023/03/28,1,"hopeful, informative",slow,,,,,,4,,,,,Yes
https://app.thestorygraph.com/books/cd530380-a4f9-4a49-8727-74fdae5756c5,Nevada,Imogen Binnie,,9.78E+12,paperback,read,4/8/2017,,,1,,,,,,,,4,,,,,No
https://app.thestorygraph.com/books/cee84945-d513-433a-ba06-0cac9ff21e34,Summer's Edge,Dana Mele,,9.78E+12,hardcover,read,6/16/2022,6/16/2022,2022/06/16-2022/06/16,1,"dark, emotional, mysterious, tense",fast,A mix,It's complicated,It's complicated,No,Yes,3.75,,,,,Yes
https://app.thestorygraph.com/books/cf5ea181-eb25-4b24-a0cc-80ed718a395b,Can't Spell Treason Without Tea,Rebecca Thorne,,9.80E+12,paperback,to-read,1/1/2024,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/d0ee88ae-774d-473e-a125-88841fefcd52,We Are Okay,Nina LaCour,,9.78E+12,paperback,read,12/5/2017,7/10/2018,7/10/2018,1,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/d25374cc-a999-4327-a7a2-83eaca98d6c7,Temporary,Hilary Leichter,,9.78E+12,paperback,to-read,12/27/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/d254a7b1-34c2-4c4e-853e-2b18da0d9c91,Our Wives Under the Sea,Julia Armfield,,9.78E+12,hardcover,to-read,12/27/2023,,,0,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/d2837268-e2ff-4539-98b5-5d18ffa6f3e0,Heart of the Sun Warrior,Sue Lynn Tan,,9.78E+12,paperback,read,11/27/2022,12/23/2022,2022/12/21-2022/12/23,1,"adventurous, emotional",medium,A mix,Yes,Yes,Yes,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/d2b1928c-603b-43f1-9ae7-54773c872c77,Blood Debts,Terry J. Benton-Walker,,9.78E+12,digital,read,5/10/2023,5/22/2023,2023/05/21-2023/05/22,1,"adventurous, challenging, emotional, mysterious",medium,A mix,It's complicated,No,Yes,Yes,2.75,,,,,No
https://app.thestorygraph.com/books/d33f7590-ee9e-4909-ba67-11063cf5c9fe,Nimona,ND Stevenson,,9.78E+12,paperback,read,3/18/2020,6/5/2020,6/5/2020,1,,,,,,,,5,,,,,No
https://app.thestorygraph.com/books/d3aa2f07-49d7-442b-a668-b6aba61cfbc5,"You, Again",Kate Goldbeck,,9.78E+12,digital,read,11/7/2023,12/7/2023,2023/12/06-2023/12/07,1,"emotional, funny, reflective",medium,Character,Yes,It's complicated,Yes,Yes,3.25,,,,,Yes
https://app.thestorygraph.com/books/d3dd733e-4f5e-4e65-ae75-8227042beb5c,Spin with Me,Ami Polonsky,,9.78E+12,hardcover,read,8/7/2021,8/7/2021,2021/08/07-2021/08/07,1,"hopeful, lighthearted",fast,,,,,,2.75,,,,,No
https://app.thestorygraph.com/books/d3edeba4-e213-4531-a9fb-93d4ecf3756b,I'll Give You the Sun,Jandy Nelson,,,digital,read,8/26/2017,10/12/2017,10/12/2017,1,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/d3f2b7a5-53a2-4e17-922f-ebedbaf3c797,Goodbye Stranger,Rebecca Stead,,,paperback,read,4/5/2019,,,1,,,,,,,,3,,,,,No
https://app.thestorygraph.com/books/d46aea1e-cfc8-4175-8144-8935e93bdb89,Tress of the Emerald Sea,Brandon Sanderson,Howard Lyon (Illustrator),9.78E+12,hardcover,read,12/22/2023,1/13/2024,2024/01/10-2024/01/13,1,"adventurous, emotional, lighthearted, mysterious",medium,A mix,Yes,Yes,No,Yes,4.5,,"Graphic: Terminal illness, Ableism, Chronic illness, and Injury/Injury detail; ",,,Yes
https://app.thestorygraph.com/books/d47582e7-3363-41e9-ac56-75d2c1e2f0ea,Spell Bound,F.T. Lukens,,9.78E+12,hardcover,read,1/19/2023,4/6/2023,2023/04/05-2023/04/06,1,"adventurous, emotional, funny, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/d478a956-464a-4eb6-bf70-a0da5f164459,These Violent Delights,Chloe Gong,,9.78E+12,hardcover,read,2/14/2023,2/16/2023,2023/02/14-2023/02/16,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/d4d5a533-30c6-40cc-84cd-0435f320d90b,When Women Were Dragons,Kelly Barnhill,,9.78E+12,hardcover,read,5/30/2022,8/1/2022,2022/07/30-2022/08/01,1,"challenging, emotional, hopeful",medium,Character,Yes,Yes,It's complicated,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/d57e098f-82dc-41f1-94f3-8fcb02dfab1b,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,,9.78E+12,hardcover,read,7/12/2022,7/13/2022,2022/07/12-2022/07/13,1,"emotional, hopeful, reflective, sad",medium,Character,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/d5b0492b-f430-469c-88fb-6a7919034e87,Unravel the Dusk,Elizabeth Lim,,9.78E+12,hardcover,read,6/10/2022,6/10/2022,2022/06/10-2022/06/10,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,It's complicated,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/d606395f-cce1-4ea7-8fa5-8398c673a09e,Teach the Torches to Burn: A Romeo & Juliet Remix,Caleb Roehrig,,9.78E+12,hardcover,read,5/10/2023,9/8/2023,2023/09/07-2023/09/08,1,"adventurous, challenging, emotional, hopeful",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/d73b312b-ca35-403b-8f51-1dd5f0ef980a,Wrath Becomes Her,Aden Polydoros,,9.78E+12,hardcover,to-read,1/30/2024,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/d77672c0-5a58-4033-8bbb-133b4bb38343,"Unfuck Your Brain: Using Science to Get Over Anxiety, Depression, Anger, Freak-Outs, and Triggers",Faith G. Harper,,9.78E+12,paperback,read,3/1/2023,3/2/2023,2023/03/01-2023/03/02,1,"informative, lighthearted",fast,,,,,,3,,,,,Yes
https://app.thestorygraph.com/books/d7946ac4-7a75-4fb6-b5a5-1e566b3dcc18,The Tatami Galaxy,Tomihiko Morimi,Emily Balistrieri (Translator),9.78E+12,hardcover,read,9/20/2023,9/20/2023,2023/09/20-2023/09/20,1,"funny, lighthearted, reflective",medium,Character,It's complicated,No,N/A,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/d84ee90b-2174-47e7-aa79-b694a781b2d8,The Last Girls Standing,Jennifer Dugan,,9.78E+12,hardcover,read,8/28/2023,9/11/2023,2023/09/10-2023/09/11,1,"challenging, dark, emotional, mysterious, tense",medium,Character,It's complicated,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/d88acc0d-ed95-440f-843b-3a3bf06b9ebb,Rule of Wolves,Leigh Bardugo,,9.78E+12,hardcover,read,8/6/2021,6/8/2021,6/8/2021,1,"adventurous, emotional, mysterious",medium,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/d8ed89fe-ca60-496a-847a-efe935c86a14,The Cat Who Saved Books,Sōsuke Natsukawa,Louise Heal Kawai (Translator),9.78E+12,hardcover,read,4/3/2023,4/2/2023,2023/04/02-2023/04/02,1,"adventurous, emotional, reflective",fast,Character,Yes,Yes,It's complicated,No,4.5,,,,,Yes
https://app.thestorygraph.com/books/d93aa02f-2d95-4a2c-87b0-6e624b932bab,Yolk,Mary H.K. Choi,,9.78E+12,digital,read,2/2/2023,2/4/2023,2023/02/01-2023/02/04,1,"challenging, emotional, reflective, sad",medium,Character,Yes,Yes,Yes,Yes,3.75,,,,,Yes
https://app.thestorygraph.com/books/d9a18c4c-9c4f-4837-a23a-878e9d7981d3,Nine Liars,Maureen Johnson,,9.78E+12,hardcover,read,12/16/2022,12/15/2022,2022/12/15-2022/12/15,1,"adventurous, emotional, mysterious, tense",medium,A mix,Yes,Yes,Yes,Yes,4.75,,,,,Yes
https://app.thestorygraph.com/books/5f77f565-5cac-4250-ae26-8640c3f721c6,The Borrow a Boyfriend Club,Page Powars,,9.78E+12,digital,to-read,8/29/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/d9b32ad2-41d2-4663-a19c-f65ffc7b0091,"Red, White & Royal Blue",Casey McQuiston,,9.78E+12,paperback,read,9/4/2019,12/3/2023,"2023/12/02-2023/12/03, 2022/10/15-2022/10/16, 2020/08, 2020/06, 2020/01",6,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/d9c7ed04-6148-4e01-a118-d96cba16f507,The Midnight Library,Matt Haig,,9.78E+12,hardcover,read,2/7/2022,2/12/2022,2022/02/10-2022/02/12,1,"challenging, emotional, hopeful, inspiring, reflective",medium,Character,Yes,Yes,No,Yes,5,,"Graphic: Suicidal thoughts, Suicide, and Suicide attempt; Moderate: Vomit and Animal death; ",,,Yes
https://app.thestorygraph.com/books/da26b22e-b1c7-4930-bb73-b1a65a9850db,Eliza and Her Monsters,Francesca Zappia,,9.78E+12,hardcover,read,8/17/2018,2020/09,"2020/09, 2018/08/19",2,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/da391079-005c-41bf-8c1a-0fb155cd7677,The Ballad of Songbirds and Snakes,Suzanne Collins,,9.78E+12,hardcover,to-read,9/7/2023,,,0,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/da49442d-4294-4d9e-962b-b44aff300006,The Midnight Girls,Alicia Jasinska,,9.78E+12,hardcover,read,8/23/2022,8/23/2022,2022/08/22-2022/08/23,1,"adventurous, dark, emotional, tense",medium,A mix,Yes,Yes,It's complicated,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/da68a13e-b163-4134-aa47-102676b045af,The Sun and the Star,"Mark Oshiro, Rick Riordan",,9.78E+12,paperback,read,5/4/2023,5/4/2023,2023/05/03-2023/05/04,1,"adventurous, emotional, hopeful, reflective",medium,A mix,Yes,Yes,Yes,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/db6d5ebb-4766-4492-aac2-96596e4cccb4,Strike the Zither,Joan He,,9.78E+12,hardcover,read,9/29/2022,1/9/2023,2023/01/08-2023/01/09,1,"adventurous, emotional, mysterious",medium,A mix,It's complicated,It's complicated,Yes,Yes,3.75,,,,,Yes
https://app.thestorygraph.com/books/dcd00304-4004-491e-8730-d2120bc06ac9,Sovereign,April Daniels,,9.78E+12,paperback,read,9/23/2019,,,1,,,,,,,,4,,,,,No
https://app.thestorygraph.com/books/dd189751-6f75-44ac-b641-a5aed4230fd2,The Light of Eternal Spring,Angel Di Zhang,,9.78E+12,paperback,to-read,12/22/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/ddbb167e-9a8c-4e42-a0b6-682a8fc9e656,The Box in the Woods,Maureen Johnson,,9.78E+12,digital,read,2/27/2022,2/27/2022,2022/02/26-2022/02/27,1,"adventurous, emotional, mysterious, tense",fast,A mix,Yes,Yes,Yes,No,4.5,,,,,No
https://app.thestorygraph.com/books/de57b0e2-f97f-4691-b045-a7c16d905af9,Ocean's Godori,Elaine U. Cho,,9.78E+12,hardcover,to-read,1/25/2024,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/df1a37df-b58b-4990-a1a3-16c40765e85f,Where the Library Hides,Isabel Ibañez,,,hardcover,to-read,2/2/2024,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/df95682b-d6bf-454c-ac04-2b577b093a0f,Cemetery Boys,Aiden Thomas,,9.78E+12,hardcover,read,6/19/2020,9/20/2020,9/20/2020,1,,,,,,,,5,,,,,No
https://app.thestorygraph.com/books/dfbf4843-493b-428d-a67e-8811fb15d795,The Gardener and the Carpenter: What the New Science of Child Development Tells Us About the Relationship Between Parents and Children,Alison Gopnik,,,,to-read,9/3/2022,,,0,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/e04a0247-057e-40b3-baa1-fd6e416fa90e,P.S. I Still Love You,Jenny Han,,,paperback,read,5/13/2017,9/24/2019,9/24/2019,1,,,,,,,,3,,,,,No
https://app.thestorygraph.com/books/e0c62432-63f0-4dad-983d-868e9d90b665,Days at the Morisaki Bookshop,Satoshi Yagisawa,Eric Ozawa (Translator),9.78E+12,paperback,to-read,9/7/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/e121fc18-b141-4c15-9131-8c3634e027c4,"Cardcaptor Sakura: Clear Card, Vol. 1",CLAMP,,9.78E+12,paperback,read,6/2/2023,6/2/2023,2023/06/02-2023/06/02,1,"adventurous, mysterious",medium,A mix,N/A,Yes,N/A,N/A,3.75,,,,,No
https://app.thestorygraph.com/books/e1e9f1e0-7bc4-4b9b-bd59-eee45891bc64,The Boy You Always Wanted,Michelle Quach,,9.78E+12,hardcover,to-read,12/22/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/e27adf5b-7856-4cc6-91d1-8d86a826a47a,The Lost Dreamer,Lizz Huerta,,9.78E+12,hardcover,read,7/14/2022,7/15/2022,2022/07/14-2022/07/15,1,"adventurous, emotional, mysterious",slow,A mix,Yes,Yes,Yes,N/A,3.75,,,,,No
https://app.thestorygraph.com/books/e2dbc27e-3af2-4d25-9ec7-900fefa29923,Little Thieves,Margaret Owen,,9.78E+12,paperback,read,6/12/2023,6/15/2023,2023/06/12-2023/06/15,1,"adventurous, dark, emotional, mysterious",medium,A mix,Yes,Yes,N/A,Yes,5,,,,,No
https://app.thestorygraph.com/books/e3558e9e-0371-47e9-9e3d-47d609f4ac4c,A Spark in the Cinders,Jenny Elder Moke,,9.78E+12,hardcover,read,7/20/2023,7/22/2023,2023/07/19-2023/07/22,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/e3750844-1513-4c97-ba8b-30d15597ded4,No Two Persons,Erica Bauermeister,,9.78E+12,hardcover,to-read,12/27/2023,,,0,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/e438b13e-aef0-44e3-b173-e74e3b58c644,The Color Purple,Alice Walker,,9.78E+12,paperback,read,5/31/2023,6/27/2023,2023/06/26-2023/06/27,1,"challenging, emotional, hopeful, mysterious, reflective",medium,A mix,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/e5196deb-22df-4068-b821-c2b0ea35501e,As Good As Dead,Holly Jackson,,9.78E+12,paperback,read,4/21/2022,4/19/2022,4/19/2022,1,"adventurous, challenging, dark, mysterious, tense",fast,A mix,It's complicated,It's complicated,Yes,It's complicated,3.5,,,,,No
https://app.thestorygraph.com/books/e535bedc-1a2f-4315-a77f-403a1294d9ec,What You Are Looking For Is in the Library,Michiko Aoyama,Alison Watts (Translator),9.78E+12,hardcover,read,9/7/2023,10/31/2023,2023/10/30-2023/10/31,1,"emotional, hopeful, lighthearted, reflective",medium,Character,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/e585eba0-5d91-4c0a-8194-c3d53b049711,Qualityland,Marc-Uwe Kling,Jamie Searle Romanelli (Translator),9.78E+12,hardcover,read,8/22/2023,9/26/2023,2023/09/24-2023/09/26,1,"adventurous, challenging, emotional, funny",medium,A mix,Yes,Yes,No,Yes,4.75,,,,,Yes
https://app.thestorygraph.com/books/e62d758d-8fbf-4f12-99a7-80949fb5783e,The Science of Breakable Things,Tae Keller,,,,to-read,4/3/2019,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/e630cc5f-0870-41cd-a76c-52a4373fa254,A Psalm for the Wild-Built,Becky Chambers,,9.78E+12,hardcover,read,9/1/2022,9/1/2022,2022/08/31-2022/09/01,1,"emotional, hopeful, reflective, relaxing",fast,Character,Yes,Yes,It's complicated,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/e6487cdb-38fb-413b-9012-0723386237d1,Leah on the Offbeat,Becky Albertalli,,9.78E+12,paperback,read,3/13/2018,4/24/2018,4/24/2018,1,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/e6f8cc7b-fe37-4668-bba8-9e12951d46a0,Other Birds,Sarah Addison Allen,,9.78E+12,hardcover,read,9/8/2022,9/9/2022,2022/09/08-2022/09/09,1,"emotional, hopeful, mysterious, reflective",medium,Character,Yes,Yes,It's complicated,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/e77d9e4f-5016-4aed-bb61-196843e6fc1d,Late to the Party,Kelly Quindlen,,9.78E+12,digital,to-read,9/15/2019,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/e8719274-bbf7-4250-a416-dc449983ce26,So This Is Ever After,F.T. Lukens,,9.78E+12,digital,read,8/11/2022,8/11/2022,2022/08/10-2022/08/11,1,"adventurous, emotional, funny, lighthearted",medium,A mix,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/e87fc17b-64fe-489f-95ac-993b92662542,Chaos & Flame,"Tessa Gratton, Justina Ireland",,9.78E+12,hardcover,read,5/18/2023,5/20/2023,2023/05/17-2023/05/20,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4.25,,,,,No
https://app.thestorygraph.com/books/e8a80c99-9b6d-4971-ac66-9cc71bee7e55,A Guide to the Dark,Meriam Metoui,,9.78E+12,digital,read,1/30/2024,2/2/2024,2024/01/29-2024/02/02,1,"dark, emotional, mysterious, reflective",medium,A mix,Yes,Yes,Yes,Yes,3.5,,,,,No
https://app.thestorygraph.com/books/e998a8c5-82b0-47f3-a78e-016afec2a39d,Catfish Rolling,Clara Kumagai,,9.78E+12,hardcover,read,12/21/2023,12/22/2023,2023/12/20-2023/12/22,1,"adventurous, challenging, dark, emotional, mysterious",medium,Character,Yes,Yes,Yes,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/ea63d545-eb83-4649-ae9b-aa5e989bf252,The Adventure Zone: The Crystal Kingdom,"Clint McElroy, Carey Pietsch","Travis McElroy, Griffin McElroy, Justin McElroy",9.78E+12,paperback,read,8/6/2021,7/13/2021,7/13/2021,1,"adventurous, funny, mysterious",fast,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/ea6804c1-634b-4c67-8cae-48bdb0afa4c0,The Inheritance Games,Jennifer Lynn Barnes,,9.78E+12,hardcover,read,6/28/2022,6/28/2022,2022/06/27-2022/06/28,1,"adventurous, mysterious, tense",medium,A mix,Yes,It's complicated,No,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/eae402b7-99c9-4f03-8762-b3decef359f8,Chain-Gang All-Stars,Nana Kwame Adjei-Brenyah,,9.78E+12,hardcover,to-read,12/10/2023,,,0,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/eb87c934-f430-47ca-897d-0c4d4a7478bc,Tornado Brain,Cat Patrick,,9.78E+12,digital,to-read,4/28/2020,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/ecb1cd25-10ac-4e86-ae44-3b8eb3c22da2,Northranger,Rey Terciero,Bre Indigo (Illustrator),9.78E+12,paperback,to-read,6/7/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/ed038b25-c29c-4ea8-943d-71e02cf0fee9,Give Me a Sign,Anna Sortino,,9.78E+12,digital,to-read,1/1/2024,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/ed2aa932-fc7f-4f0a-8b11-aa0953585584,Brace for Impact: A Memoir,Gabe Montesanti,,9.78E+12,hardcover,to-read,1/1/2024,,,0,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/ed544742-9621-4b52-b807-35c4c208a218,A Study in Charlotte,Brittany Cavallaro,,9.78E+12,hardcover,read,5/1/2022,5/1/2022,2022/04/30-2022/05/01,1,"adventurous, mysterious, tense",fast,A mix,Yes,It's complicated,No,Yes,2.5,,,,,No
https://app.thestorygraph.com/books/ed650107-0503-45ea-ada4-8ffa78e40d63,The Adventure Zone: Here There Be Gerblins,"Clint McElroy, Carey Pietsch","Travis McElroy, Griffin McElroy, Justin McElroy",9.78E+12,paperback,read,8/8/2018,,,1,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/ed970c1c-3a2b-4e91-8b06-6078f9f200f9,The Hawthorne Legacy,Jennifer Lynn Barnes,,9.78E+12,hardcover,read,9/12/2022,9/13/2022,2022/09/11-2022/09/13,1,"adventurous, emotional, mysterious, tense",fast,A mix,Yes,Yes,No,Yes,4,,,,,No
https://app.thestorygraph.com/books/ee5f4585-5780-485c-af7d-24e82d651a71,Honey Girl,Morgan Rogers,,9.78E+12,paperback,read,3/31/2023,3/31/2023,2023/03/30-2023/03/31,1,"emotional, reflective",medium,Character,Yes,It's complicated,Yes,Yes,3,,,,,Yes
https://app.thestorygraph.com/books/eec77a79-4c3a-4f9d-92c5-eb1565b50590,Up to This Pointe,Jennifer Longo,,9.78E+12,hardcover,read,10/13/2018,12/14/2018,12/14/2018,1,,,,,,,,5,,,,,No
https://app.thestorygraph.com/books/ef1abefb-8930-40bb-a5df-73c4faffd2ff,As Long as the Lemon Trees Grow,Zoulfa Katouh,,9.78E+12,hardcover,read,8/22/2023,9/28/2023,2023/09/27-2023/09/28,1,"challenging, dark, emotional, sad, tense",medium,A mix,Yes,Yes,Yes,No,5,,,,,Yes
https://app.thestorygraph.com/books/ef57819b-8cf4-412c-9f46-c64adc68126e,Laura Dean Keeps Breaking Up with Me,Mariko Tamaki,Rosemary Valero-O'Connell (Illustrator),9.78E+12,hardcover,read,3/17/2019,,,1,,,,,,,,5,,,,,No
https://app.thestorygraph.com/books/efc137de-0a0f-4263-bf12-06933143deb7,Elsewhere,Alexis Schaitkin,,9.78E+12,paperback,read,10/25/2023,10/25/2023,2023/10/24-2023/10/25,1,"challenging, emotional, mysterious, reflective",medium,Character,It's complicated,It's complicated,No,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/f2409724-1710-4de9-b2ef-c9a7255e5bbe,The Truth Project,Dante Medema,,9.78E+12,hardcover,read,3/7/2022,3/7/2022,2022/03/06-2022/03/07,1,"emotional, hopeful, mysterious, reflective",medium,Character,Yes,Yes,It's complicated,Yes,3.75,,,,,No
https://app.thestorygraph.com/books/f296e09c-b2fd-474e-9b97-8df3f7c9540a,The Selection,Kiera Cass,,9.78E+12,paperback,read,4/8/2017,,,1,,,,,,,,3,,,,,No
https://app.thestorygraph.com/books/f2cfa6f7-5664-4d16-aad0-1ef5e889b5ba,Bonds of Brass,Emily Skrutskie,,9.78E+12,digital,read,5/5/2020,5/6/2020,5/6/2020,1,,,,,,,,5,,,,,No
https://app.thestorygraph.com/books/f31a709f-d119-48d1-9b77-703933813678,Crush,Richard Siken,,300107897,paperback,read,5/16/2018,5/23/2023,2023/05/23-2023/05/23,1,"challenging, emotional, reflective, sad",fast,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/f3c2fe5f-08c8-49ff-9482-06255adc57db,The Bone Spindle,Leslie Vedder,,9.78E+12,hardcover,read,7/3/2022,7/3/2022,2022/07/02-2022/07/03,1,"adventurous, tense",medium,A mix,Yes,Yes,No,It's complicated,3.5,,,,,No
https://app.thestorygraph.com/books/f412b813-951e-46cd-8005-5656a3cbaf1b,The Raven King,Maggie Stiefvater,,9.78E+12,hardcover,read,8/15/2020,8/15/2020,8/15/2020,1,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/f41c756d-be36-42f3-af42-9a090e016adc,Dreams Bigger Than Heartbreak,Charlie Jane Anders,,9.78E+12,digital,read,9/2/2022,9/3/2022,2022/09/01-2022/09/03,1,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/f443fd65-1fab-443d-b403-3be043f8d99a,When Ghosts Call Us Home,Katya de Becerra,,,digital,read,11/12/2023,11/12/2023,2023/11/11-2023/11/12,1,"dark, mysterious, tense",medium,A mix,Yes,Yes,No,Yes,3.25,,,,,No
https://app.thestorygraph.com/books/f450bf1f-9bae-4877-885b-7d649a4899dd,People from My Neighborhood,Hiromi Kawakami,Ted Goossen (Translator),9.78E+12,paperback,read,10/24/2023,10/23/2023,2023/10/23-2023/10/23,1,"funny, lighthearted, mysterious, reflective",fast,Character,N/A,N/A,Yes,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/e2dbc27e-3af2-4d25-9ec7-900fefa29923,Little Thieves,Margaret Owen,,9.78E+12,hardcover,to-read,5/31/2023,,,0,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/f49d8d85-aeaa-4400-b73c-75a46907b440,The Vanishing Stair,Maureen Johnson,,9.78E+12,hardcover,read,2/7/2022,2/14/2022,2022/02/14-2022/02/14,1,"adventurous, dark, mysterious, tense",fast,A mix,It's complicated,Yes,No,Yes,4.5,,,,,No
https://app.thestorygraph.com/books/f4de77e4-2c7f-461d-8014-9baff8e3c845,Far from the Tree,Robin Benway,Sophie Lamotte d'Argy (Translator),9.78E+12,hardcover,read,10/12/2022,10/13/2022,2022/10/11-2022/10/13,1,"challenging, emotional, hopeful, reflective",medium,Character,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/f627656a-6552-4326-a031-6d7f43b8b94d,Forest of a Thousand Lanterns,Julie C. Dao,,9.78E+12,paperback,to-read,12/22/2018,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/f6305cfe-7cad-4f54-b0ee-45ad2d2cc880,You Should See Me in a Crown,Leah Johnson,,9.78E+12,hardcover,read,6/14/2020,4/5/2021,4/5/2021,1,"emotional, funny, hopeful, lighthearted",medium,,,,,,5,,,,,Yes
